review_id,listing_id,number_of_reviews,review_scores_rating
1024,628953662975006313,52,4.75
1025,859690717578158197,57,4.68
1026,1249286348921502749,0,
1027,1586776159989701098,0,
1028,762024655123850281,53,4.89
1029,1235340676031684477,1,5.0
1030,32180166,392,4.92
1031,1557667198011987780,0,
1032,1295738175727947242,0,
1033,39781979,0,
1034,1200687221415015123,0,
1035,32351783,1,2.0
1036,1365010559523044564,13,4.85
1037,968726497389222490,1,5.0
1038,21731803,2,5.0
1039,1298295095489414330,0,
1040,1287987202125873979,8,5.0
1041,1185480280337528676,56,4.82
1042,41112764,10,4.6
1043,1649854786823865374,4,5.0
1044,619882755395668035,389,4.78
1045,1158569174084966880,18,4.94
1046,40313221,0,
1047,1653334558132054936,24,4.75
1048,20805644,135,4.87
1049,35833343,313,4.63
1050,1652022398891487766,1,5.0
1051,1505192179294045385,5,4.8
1052,1440355505264819500,46,4.72
1053,1370300657998229363,1,5.0
1054,1594229734963675790,13,4.92
1055,988653089766002636,2,5.0
1056,36811493,8,4.63
1057,716908878064175685,14,4.86
1058,1658508363160800434,0,
1059,44544268,130,4.78
1060,1461676563555471557,0,
1061,1465256369447687016,0,
1062,16536390,71,4.45
1063,1655008504244846126,0,
1064,794486258690197038,10,4.8
1065,1470332753523377161,0,
1066,1207803053373043405,2,5.0
1067,1001879086290368310,36,4.67
1068,1590559723767874236,0,
1069,24000122,84,4.83
1070,1640536882317920664,3,5.0
1071,654367127002921012,4,4.5
1072,1428130420108390980,60,4.95
1073,1541763409154113265,22,4.91
1074,1637467218663630123,0,
1075,41555710,15,4.67
1076,21065403,0,
1077,988843499414046368,0,
1078,1640575440583950445,0,
1079,1589192852309025963,2,5.0
1080,1569216424069235161,0,
1081,1490204807110320359,3,5.0
1082,1631143014598175415,0,
1083,971575151421186737,2,4.0
1084,976131122587645900,19,4.79
1085,883758543456755820,1,4.0
1086,35590671,2,5.0
1087,1641412817899275293,0,
1088,1173572559683084209,0,
1089,1438057998683200705,6,4.83
1090,551087817298266733,2,5.0
1091,1560638545476672237,1,2.0
1092,21047945,19,4.84
1093,862544152076715052,0,
1094,720900140116959889,17,4.29
1095,1365183724036558338,0,
1096,1056241435041187588,1,5.0
1097,1320751299293105130,0,
1098,976527840334718965,1,5.0
1099,32099496,18,4.61
1100,1518785528176529587,0,
1101,1625069519958524727,3,5.0
1102,1206142595614608146,0,
1103,1713010148220067928,0,
1104,1612228049419779765,0,
1105,1633895202273782689,0,
1106,36287215,3,5.0
1107,1688084253962632144,0,
1108,41640577,9,4.44
1109,1558440476143884064,0,
1110,38653807,1,5.0
1111,19920243,0,
1112,1676928442954299293,1,5.0
1113,17422874,77,4.9
1114,1594950007057770738,11,4.64
1115,979236417241917863,539,4.78
1116,1536202604992742996,3,5.0
1117,1597005065196467065,0,
1118,1291037347161332857,1,5.0
1119,2492235,52,4.57
1120,32114334,0,
1121,24162855,1,5.0
1122,17049322,128,4.77
1123,1107979714245113671,0,
1124,1714405064935274536,1,5.0
1125,1318143962048140598,8,4.63
1126,8676857,1,5.0
1127,1369509572927949027,0,
1128,1399122571611034606,0,
1129,1501419542719132668,2,4.5
1130,11896259,1,5.0
1131,1712144905836709202,1,5.0
1132,40742036,138,4.87
1133,23996683,104,4.63
1134,1677321993901074029,2,4.5
1135,42092664,129,4.81
1136,1285122448551522333,21,4.9
1137,1482618242211584344,0,
1138,1599209749843029025,0,
1139,1560765072649515414,0,
1140,1582586233899289608,12,4.83
1141,38058605,26,4.69
1142,1582600749925464788,0,
1143,1028871909839580782,22,4.77
1144,6696263,3,4.33
1145,1431731795615205434,0,
1146,1702081407275757217,0,
1147,1586336541163802389,0,
1148,1023662127473378045,15,4.6
1149,1456412959241709086,21,4.81
1150,1459264132094229157,0,
1151,43948102,18,5.0
1152,1688904405067357089,0,
1153,23420691,129,4.91
1154,1108549225184168470,0,
1155,1057687773978909957,62,4.84
1156,1664926799010929987,0,
1157,1629570989428856036,1,5.0
1158,1569552167453561996,6,4.83
1159,1536721703861528439,1,5.0
1160,1204271517622519239,46,4.7
1161,24163036,152,4.92
1162,1691828589574655520,0,
1163,30031535,15,4.2
1164,1313857430899193919,1,5.0
1165,1250599436329066439,112,4.92
1166,1404125975181203291,54,4.91
1167,1128969837291153668,3,5.0
1168,1138050970560620224,5,4.8
1169,1451218609777929207,1,5.0
1170,1092315961316515619,56,4.88
1171,1613584700185401290,24,4.96
1172,2720747,12,4.92
1173,1446393503556661599,46,4.89
1174,1384737746817891738,0,
1175,1698988174315272099,0,
1176,1561472882681525002,1,5.0
1177,1447096183235490008,3,5.0
1178,1199836211424536557,0,
1179,51004092,120,4.93
1180,23113186,178,4.69
1181,1073136045864284506,0,
1182,13398758,10,5.0
1183,24466219,67,4.28
1184,695369670588073469,48,4.63
1185,1623553256071526727,0,
1186,1646193793872930616,0,
1187,831615148455425046,14,4.64
1188,20751483,173,4.87
1189,995448841878928014,44,4.8
1190,1407014900602073600,6,4.83
1191,989341357087776511,0,
1192,807940233627300672,19,4.63
1193,1581280990147737864,0,
1194,1180827049385830362,16,4.81
1195,17097828,0,
1196,1025379369196490300,22,4.86
1197,1489063221486198195,33,4.94
1198,34145099,144,4.55
1199,1683066267607998442,0,
1200,1165852267946427829,35,4.74
1201,1090073006954041084,57,4.86
1202,1396411756947938260,1,5.0
1203,1061902435685148923,88,4.82
1204,1691934248563891306,0,
1205,1686859422998731495,0,
1206,1328977270468731750,39,4.64
1207,1520727929372145524,6,4.5
1208,1429445090592668548,0,
1209,1110847396282954029,9,4.56
1210,1474406847445361111,7,3.86
1211,1660684057799538141,0,
1212,39648584,40,4.73
1213,1206165215597605524,0,
1214,914146167664518944,0,
1215,14954447,6,4.83
1216,1474466487995948578,0,
1217,1138232253607141100,17,4.94
1218,1486772094578971076,30,4.93
1219,1545278652638902015,6,5.0
1220,1515289550966826247,0,
1221,1627438615094508352,0,
1222,1641131080805328649,0,
1223,1310068688335186396,0,
1224,1708760230268234718,0,
1225,54115236,4,3.5
1226,1537448974782723049,22,4.82
1227,1296397008518700721,51,4.65
1228,1583212809090225607,9,4.89
1229,22996193,178,4.81
1230,40501053,20,4.55
1231,1569626135361977888,23,4.74
1232,1246242588042214131,25,4.92
1233,1558516053067078742,0,
1234,1633901961873706763,0,
1235,1576486426353166588,4,4.75
1236,1265748212614981179,4,4.75
1237,1437274597800526474,0,
1238,964542415993555421,3,5.0
1239,1116392034693174135,11,4.82
1240,1649338868689683640,0,
1241,39536087,26,4.65
1242,1709932235569251139,0,
1243,1532954564474567194,0,
1244,1465114653289764531,14,5.0
1245,1200859887558555673,56,4.84
1246,1282674715593567763,33,4.82
1247,27428183,160,4.86
1248,1419614727753501802,31,4.84
1249,927350275969827977,0,
1250,1162653665785177479,28,5.0
1251,40517772,0,
1252,1647039779462271504,6,5.0
1253,1691066733340713835,0,
1254,934700635468276829,1,5.0
1255,1271582509193393880,6,4.83
1256,1652249010540286633,0,
1257,681532996024649700,86,4.65
1258,1463066394428770736,0,
1259,1505803242266894982,0,
1260,1379762171445861740,0,
1261,816190571764354516,82,4.87
1262,1601759804200676913,18,4.44
1263,1376399745235368707,1,5.0
1264,1022826968305009272,3,5.0
1265,1595474486763059084,0,
1266,926337920476279447,1,4.0
1267,938060619072600418,2,5.0
1268,1309892147918776770,4,5.0
1269,1341041468769011039,23,4.74
1270,1594158444969362809,0,
1271,40178405,2,5.0
1272,685126093865526590,39,4.54
1273,571403358529956528,79,4.77
1274,959810736112897397,0,
1275,1154085899904073932,10,5.0
1276,928011101296317380,0,
1277,1010341323646387489,0,
1278,1391274238167317856,0,
1279,1106669861126382633,0,
1280,1697842341172668138,1,5.0
1281,1042680203014827464,101,4.94
1282,1309795855918555878,0,
1283,30827994,0,
1284,950693563847057558,3,5.0
1285,1284437321576254528,5,4.6
1286,917933248821766442,0,
1287,1557789546708213565,1,3.0
1288,1332469100630096791,3,4.0
1289,1112781543457709555,0,
1290,1589900777346131682,4,4.5
1291,893948133345100887,0,
1292,20769517,1,4.0
1293,1383959501958391086,1,4.0
1294,940192410756009462,68,4.87
1295,52707695,2,4.0
1296,783701431615008490,0,
1297,1008004264802156537,21,4.95
1298,962419883668669721,22,4.91
1299,1602729263558175536,0,
1300,1451119344432315286,3,5.0
1301,1036206451126148021,1,1.0
1302,39353280,0,
1303,1274516684967948253,0,
1304,1599088736673301292,0,
1305,1271003636302648400,44,4.7
1306,684585254871213107,34,4.76
1307,943012530630707473,1,5.0
1308,1647780400219937757,2,5.0
1309,37233516,156,4.64
1310,1082854572871825908,4,4.75
1311,1019956370283117260,0,
1312,5982999,87,4.83
1313,1604670160613403168,3,5.0
1314,1230946014348972045,51,4.96
1315,953370491824880547,24,4.92
1316,1398421208219410838,4,5.0
1317,9243710,9,4.89
1318,1695495502585170569,0,
1319,1692494568298874959,0,
1320,1504731077655866282,0,
1321,1626134062557799680,3,5.0
1322,1488064190353478383,5,3.4
1323,1409798477673080236,3,5.0
1324,1686791540999736830,0,
1325,20575330,4,5.0
1326,1102917496597686067,3,5.0
1327,1711393213904310841,0,
1328,664912825290747870,151,4.88
1329,1545507357628574733,6,4.33
1330,1649298857772249274,0,
1331,1435992462569904458,3,5.0
1332,1092704044730489659,22,4.41
1333,16045517,19,4.47
1334,1348257291613719634,7,4.57
1335,1653334526290240939,3,3.33
1336,1557254032098109940,1,3.0
1337,1597823210306953011,5,5.0
1338,1539012465699717902,2,4.5
1339,26671616,18,4.78
1340,6394120,44,4.5
1341,1705631667648279254,0,
1342,1527404156435096446,0,
1343,1696190602340105660,0,
1344,1548291989454133218,3,4.33
1345,957970130728954077,0,
1346,20273305,141,4.7
1347,1129806151538283894,0,
1348,1278794461575228022,5,3.0
1349,36533467,270,4.79
1350,1341979336006400149,11,4.82
1351,1643482042577456977,0,
1352,1522131394481402944,11,4.91
1353,40242544,28,4.93
1354,1585481157819831495,1,5.0
1355,1311396387111460302,19,4.89
1356,740486789468727140,1,4.0
1357,52956345,7,5.0
1358,1016790790712979801,19,4.89
1359,843116445367173785,0,
1360,1539036336691943995,0,
1361,1549757879776493049,19,4.74
1362,1017721244552891072,0,
1363,1709505162227609286,0,
1364,1501312554782794834,0,
1365,1557061575840194207,20,4.95
1366,1441928397924017542,39,4.69
1367,21746365,10,4.7
1368,1564301165635335150,1,5.0
1369,15322741,9,4.78
1370,1374382645815689153,37,4.76
1371,1437371603850039990,0,
1372,914133541814587835,69,4.74
1373,1121115241918116811,3,2.67
1374,861501956383518362,66,4.85
1375,1014191327994927198,2,5.0
1376,596073933376255374,18,4.56
1377,685833868519170841,9,5.0
1378,1635357720659312056,0,
1379,26799830,44,4.68
1380,1460212584237090592,10,4.9
1381,1665798747212754520,1,5.0
1382,1618629831268635502,2,4.5
1383,1567871851302982068,0,
1384,1165675186139453339,2,5.0
1385,1650646852320519811,2,4.5
1386,11495808,40,4.85
1387,45302358,0,
1388,1380544107285948538,7,3.86
1389,1617829877562208198,0,
1390,18556062,65,4.46
1391,943900366433027790,4,5.0
1392,23687586,30,4.9
1393,1223848897067092243,5,4.8
1394,738789431669593173,7,3.14
1395,21385936,9,4.89
1396,1312023203710629659,0,
1397,1361309290677305169,0,
1398,1546006471979393665,1,5.0
1399,53973346,1,1.0
1400,1451276015127115209,0,
1401,1312017151496615162,0,
1402,1671115840636760929,0,
1403,786903687124636684,4,4.75
1404,866329,29,4.54
1405,1544847266929532795,0,
1406,1692905701392927723,0,
1407,1599628001976211442,0,
1408,20850577,35,4.57
1409,1557879833099453928,0,
1410,42347997,11,4.18
1411,959182116353355824,32,4.97
1412,24234542,37,4.95
1413,9836503,29,4.59
1414,4515803,14,4.79
1415,1594905977191725397,0,
1416,1635992201121886003,1,5.0
1417,1582717351412927951,2,5.0
1418,1380541878199964080,0,
1419,41000685,10,5.0
1420,1633911344128466501,0,
1421,37764384,164,4.77
1422,1515957871639481524,41,4.93
1423,923475995233801736,3,5.0
1424,30779533,60,4.62
1425,43344977,43,4.84
1426,820205314663302330,36,4.78
1427,41729387,42,4.76
1428,1686863005952945113,0,
1429,1161262997317002109,14,4.64
1430,990268377795780515,15,5.0
1431,21083789,31,4.97
1432,27415457,34,4.94
1433,53004228,69,4.87
1434,1344058922828552691,4,5.0
1435,1275975237247441668,2,5.0
1436,1699261811928172090,0,
1437,1489879501036479665,3,4.0
1438,1099864467874256219,0,
1439,1429365143277519799,3,3.67
1440,1650867639059549106,1,5.0
1441,886620475947995860,4,5.0
1442,1376952968508886004,0,
1443,1681599609396149410,0,
1444,1118190002178938776,9,5.0
1445,1665126388097569878,0,
1446,11936672,1,5.0
1447,1420097867240612917,0,
1448,1628106361377595823,0,
1449,1070575920629641747,6,4.83
1450,441870,0,
1451,1259398573476280296,0,
1452,617736003674482763,0,
1453,53837490,1,5.0
1454,23012504,121,4.83
1455,1550625136363191315,13,4.92
1456,37612818,2,4.5
1457,1298984714067608373,10,4.0
1458,1273623640253249880,146,4.53
1459,1644784302196185146,0,
1460,888149553982041836,5,4.6
1461,1598313312766275171,0,
1462,939375644631608118,81,4.86
1463,45631686,191,4.83
1464,1138210303599168475,13,4.92
1465,1343220604741317342,0,
1466,1679872318188331419,3,5.0
1467,1491368267167864071,1,4.0
1468,1540553472108818401,0,
1469,54332381,48,4.77
1470,1680768878263167714,0,
1471,1173220982544725409,6,5.0
1472,1324660827123162400,0,
1473,1657978029326857754,0,
1474,1593956908508880869,0,
1475,1640256975272979077,0,
1476,1622356750069694696,6,4.67
1477,968018964881590066,3,4.67
1478,937494315761488344,0,
1479,1628009363877648680,0,
1480,938855373067006658,122,4.9
1481,959403465631015749,2,2.5
1482,1331711831658404450,0,
1483,1474473641654648859,0,
1484,1689021840786985855,0,
1485,1707823421140852541,0,
1486,38673249,23,4.91
1487,1626129215007088932,1,4.0
1488,44107043,0,
1489,1691147477918650654,0,
1490,1096141736278553675,43,4.74
1491,1609238731803730385,0,
1492,1407264830099574962,0,
1493,9845391,8,4.75
1494,12801423,2,4.5
1495,1694034357698846049,0,
1496,39599380,0,
1497,1462074530130479630,20,4.4
1498,1356614893932945092,4,4.75
1499,30909642,76,4.71
1500,1378978204738485467,0,
1501,1136217317255803236,0,
1502,1487628295487631299,6,4.33
1503,27066819,2,4.5
1504,1029418221877602441,7,4.57
1505,972147300156500302,0,
1506,25199247,46,4.85
1507,36681982,1,4.0
1508,15291510,0,
1509,1464610303413379136,0,
1510,1525790859592092440,3,5.0
1511,1594175920399324646,0,
1512,1099171909985447522,0,
1513,12712926,7,5.0
1514,1057868165813492056,0,
1515,1585218479790321486,0,
1516,1663621046600254327,0,
1517,48663010,0,
1518,1583223240505942463,11,5.0
1519,856460898324270831,85,4.98
1520,1504364978075650658,15,4.67
1521,1434092413793298234,0,
1522,1557836866442627880,2,4.0
1523,1703376140997211346,0,
1524,883707048029670202,0,
1525,38736248,1,5.0
1526,1604329225360141492,1,5.0
1527,1332394740026840420,7,4.86
1528,1518002258458707750,0,
1529,1360045931034485427,6,5.0
1530,820118824764898612,8,3.88
1531,1100021510635525490,4,4.25
1532,1481167810458660681,1,5.0
1533,1242556407571774269,18,4.83
1534,1590379055621923429,1,5.0
1535,1630292331823982879,0,
1536,1526631165114837176,1,2.0
1537,19918607,209,4.78
1538,1444739275291607308,8,5.0
1539,1598246483298119587,0,
1540,1125054676764352471,26,4.65
1541,783746674411693153,24,4.96
1542,992641291435966290,2,5.0
1543,9145078,32,4.97
1544,1670260160023496134,0,
1545,1419425502732914148,22,4.82
1546,53820394,1,5.0
1547,36247925,33,4.79
1548,934430376773550315,1,5.0
1549,1237446716549189796,9,4.78
1550,22973967,110,4.86
1551,687395615242412136,19,4.89
1552,1514305969035577589,0,
1553,950639034227043988,1,4.0
1554,9143764,47,4.98
1555,28945718,66,4.77
1556,597714493145773607,6,4.67
1557,1513664995337830216,2,5.0
1558,1478901708273129170,0,
1559,1055415925323172906,80,4.96
1560,1618640687218494512,3,5.0
1561,1064413938218228164,71,4.93
1562,54215328,35,4.69
1563,53650979,32,4.66
1564,5016431,21,4.76
1565,25653209,108,4.99
1566,1535261107832126184,15,4.93
1567,1527353940042500705,3,4.67
1568,1143997596084895810,57,4.74
1569,1417123742750132061,2,5.0
1570,716208616495858681,22,4.86
1571,828023732122626279,7,5.0
1572,1053443888646166997,31,4.9
1573,1359885523437671438,1,5.0
1574,1351971529214752871,0,
1575,789260072302799180,18,5.0
1576,34724025,41,4.95
1577,1089742095555796479,5,4.2
1578,1366526095989533380,8,4.63
1579,1393157483817656708,2,4.5
1580,1362181304123675302,4,4.75
1581,42627850,583,4.51
1582,1346442612766964938,14,4.5
1583,1535141553403984259,1,5.0
1584,1691017550898560925,0,
1585,1349686462222357844,6,5.0
1586,45895440,0,
1587,1086686098750094649,1,5.0
1588,1427339311141400983,0,
1589,1673020846986411630,1,5.0
1590,1068385463926075872,10,5.0
1591,1429419505548403332,0,
1592,1567891422520990840,0,
1593,1638879579176069481,1,4.0
1594,51188734,4,5.0
1595,1588382113550035290,8,5.0
1596,1314872780336005970,10,4.6
1597,30358310,32,4.78
1598,53406562,8,4.88
1599,956299438238176293,2,5.0
1600,1682530957362153253,0,
1601,1555519960934035156,1,4.0
1602,36781342,44,4.77
1603,1651444005845105910,1,5.0
1604,1704941075649327881,0,
1605,1041090002898960780,4,4.0
1606,36873438,17,4.94
1607,1241307473955257754,24,4.46
1608,1264951222946266783,32,4.72
1609,774268805152956731,3,5.0
1610,1308578492264437803,4,4.75
1611,30299415,31,4.77
1612,1544191099418549615,21,4.76
1613,947502417108037809,32,4.78
1614,1697057425487954113,1,5.0
1615,1517361160557288115,8,4.38
1616,880075515108031999,48,4.83
1617,1124518884664914316,3,4.0
1618,15430256,10,4.7
1619,17633116,42,4.71
1620,1555508511721703393,25,4.72
1621,709890094813261788,5,5.0
1622,1566528739360588276,3,4.67
1623,858718210247694246,85,4.72
1624,1423735719690860301,12,4.83
1625,1497715220467218023,4,4.5
1626,1311341692524993630,7,5.0
1627,35622578,54,4.74
1628,1638277792212418277,0,
1629,1239027587587029478,75,4.93
1630,826791586504140725,56,4.93
1631,8296785,287,4.81
1632,1458244104726770868,0,
1633,18261646,11,4.45
1634,1285480823846792289,23,4.87
1635,1407000238247994515,14,4.64
1636,632509057183415990,50,4.84
1637,53805747,107,4.93
1638,1695018298433491248,0,
1639,1608014818582324982,2,5.0
1640,1349922363816797249,25,4.92
1641,42270695,37,4.32
1642,19594516,20,5.0
1643,1667524735350204858,0,
1644,645218483065252838,63,4.94
1645,1515944925433805403,3,5.0
1646,1530912640835704970,1,5.0
1647,1343215948513201431,0,
1648,1453279322747037530,0,
1649,1517890112080708210,3,4.33
1650,1409071793610043516,4,4.75
1651,861813064375911458,2,4.5
1652,1568696060326674184,1,4.0
1653,1706361642435345166,0,
1654,640686086226317588,36,4.5
